Offset,PID,Handle,Access,Type,Details
0xe1d1e2b8,632,0x69c,0xc,Token,
0x8207dfb0,632,0x6a0,0x1f0003,Event,jjCSCSessEvent_UM_KM_0
0x8207df70,632,0x6a4,0x1f0003,Event,WkssvcToAgentStartEvent
0x8207df30,632,0x6a8,0x1f0003,Event,WkssvcToAgentStopEvent
0x8207def0,632,0x6ac,0x1f0003,Event,AgentToWkssvcEvent
0x8207deb0,632,0x6b0,0x1f0003,Event,AgentExistsEvent
0x8238e718,632,0x6b4,0x1f0003,Event,
0x82035a80,632,0x6b8,0x1f03ff,Thread,TID 1252 PID 632
0x82480428,632,0x6bc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82032740,632,0x6c0,0x12019f,File,\Device\WMIDataDevice
0x8202c268,632,0x6c4,0x1f0003,Event,
0x8240d598,632,0x6c8,0x1f0003,Event,winlogon:  User GPO Event 22531
0x824e62f8,632,0x6cc,0x1f0003,Timer,userenv: refresh timer for 632:2040
0x8240d348,632,0x6d0,0x100003,Semaphore,
0x823f3158,632,0x6d4,0x1f0003,Event,
0x821da020,632,0x6d8,0x1f03ff,Thread,TID 668 PID 632
0x821eae98,632,0x6dc,0x1f0003,Event,
0x82046020,632,0x6e0,0x1f03ff,Thread,TID 1972 PID 632
0x82327a20,632,0x6e4,0x1f0003,Event,
0x824fb3e0,632,0x6e8,0xa84,WmiGuid,
0xe19ff450,632,0x6ec,0x2001f,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINLOGON\NOTIFY\WGALOGON
0xe1d25488,632,0x6f0,0x1f0001,Port,
0xe1cb1908,632,0x6f4,0xf01ff,Token,
0x8202e8f0,632,0x6f8,0x1f0003,Event,
0x8233cda0,632,0x6fc,0x1f03ff,Thread,TID 2036 PID 632
0x821b90d8,632,0x700,0x100003,Semaphore,
0x821b90a0,632,0x704,0x100003,Semaphore,
0x821b9068,632,0x708,0x100003,Semaphore,
0x82368818,632,0x70c,0x100003,Semaphore,
0x823687e0,632,0x710,0x100003,Semaphore,
0x823687a8,632,0x714,0x100003,Semaphore,
0x82368770,632,0x718,0x100003,Semaphore,
0x82368738,632,0x71c,0x100003,Semaphore,
0x821b0b80,632,0x720,0x1f0003,Event,
0x82028f90,632,0x724,0x12019f,File,\Device\WMIDataDevice
0x82048558,632,0x728,0x1f03ff,Thread,TID 1392 PID 632
0x82056128,632,0x72c,0x1f0fff,Process,winlogon.exe(632)
0x821a6480,632,0x730,0x1f0003,Event,
0x82028f18,632,0x734,0x1f0003,Event,
0x81f6b968,632,0x738,0x1f0003,Event,
0x82480838,632,0x73c,0x1f0003,Event,CscCacheInitCompleteEvent
0x823213d0,632,0x740,0x100003,Semaphore,
0xe1902030,632,0x744,0xe,Token,
0xe1d3a940,632,0x748,0xc,Token,
0xe1c23220,632,0x74c,0xc,Token,
0x8231f400,632,0x750,0x1f0003,Timer,userenv: refresh timer for 632:2036
0xe1ceed40,632,0x754,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
0x821bf238,632,0x758,0x100003,Semaphore,
0x8203e038,632,0x75c,0xf01ff,Desktop,Default
0x821c0a88,632,0x760,0x100003,Semaphore,
0x82480af0,632,0x764,0x100003,Semaphore,
0xe1dfbf00,632,0x768,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
0x82480910,632,0x76c,0x100003,Semaphore,
0xe1eaeb78,632,0x770,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
0xe1e28418,632,0x774,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
0x82480ef8,632,0x778,0x1200a0,File,\Device\Ip
0x82480f90,632,0x77c,0x120116,File,\Device\Tcp
0x82480cb0,632,0x780,0x1200a0,File,\Device\Ip
0x82480d48,632,0x784,0x100003,File,\Device\Ip
0xe1cb1908,632,0x788,0xf01ff,Token,
0x82480b28,632,0x78c,0x100003,Semaphore,
0x8247b820,632,0x790,0x1200a0,File,\Device\Tcp
0xe1e975c0,632,0x794,0xf0007,Section,WDMAUD_Callbacks
0xe1d23ca8,632,0x798,0xf003f,Key,USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM
0x824bd6e0,632,0x79c,0x1f0003,Event,
0xe2418228,632,0x7a0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1d23c40,632,0x7a4,0xf003f,Key,USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM\MUICACHE
0x82038990,632,0x7ac,0x1f0003,Event,
0x824e62b8,632,0x7b0,0x1f0003,Event,userenv: machine policy force refresh event
0x8203a558,632,0x7b4,0x1f03ff,Thread,TID 1328 PID 632
0xe1791870,632,0x7b8,0x1f0001,Port,
0x82306ed8,632,0x7bc,0x1f0003,Event,
0xe1ca4850,632,0x7c0,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0x824f6f40,632,0x7c4,0x1f0003,Event,hardwaremixercallback
0x824f53f8,632,0x7c8,0x21f0003,Event,
0x824edd00,632,0x7d4,0x12019f,File,\Device\NamedPipe\winlogonrpc
0x824fb8b8,632,0x7d8,0x12019f,File,\Device\NamedPipe\winlogonrpc
0x821eceb8,632,0x7dc,0x1f0003,Event,SENS Started Event
0x82060c80,632,0x7e0,0x1f0003,Event,
0x82090c90,632,0x7e4,0x1f0003,Event,
0xe1f56020,632,0x7e8,0x1f0001,Port,
0x823b0290,632,0x7ec,0x1f0003,Event,
0xe126c6a8,632,0x7f0,0x10,Key,USER
0x821ad458,632,0x7f4,0x1f0001,Mutant,MidiMapper_modLongMessage_RefCnt
0x82480ac0,632,0x7f8,0x1f0003,Event,WlballoonLogoffNotificationEventName
0x824e4d88,632,0x7fc,0x1f0003,Event,
0xe23e12d0,632,0x804,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x824f6fa0,632,0x808,0x1f0001,Mutant,
0xe2723418,632,0x80c,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0xe278d380,632,0x810,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82503c28,632,0x818,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x824941d0,632,0x820,0x1f0003,Event,
0xe24ac398,632,0x824,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82046da0,632,0x82c,0x1f03ff,Thread,TID 2040 PID 632
0x8201e510,632,0x844,0x1f0003,Event,
0x82481ff0,632,0x848,0x1f0003,Event,userenv: User Group Policy Processing is done
0x824acd48,632,0x84c,0x1f0003,Event,userenv: User Group Policy ForcedRefresh Needs Foreground Processing
0x8238a0c8,632,0x850,0x1f0003,Event,userenv: Machine Group Policy Processing is done
0x8233cda0,632,0x854,0x1f03ff,Thread,TID 2036 PID 632
0x8207ac38,632,0x858,0x1f0003,Event,userenv: Machine Group Policy ForcedRefresh Needs Foreground Processing
0x821aeb40,632,0x85c,0x1f0003,Event,userenv: user policy refresh event
0x824113b0,632,0x860,0x1f0003,Event,userenv: Machine Group Policy has been applied
0xe1f1b758,632,0x864,0x1f0001,Port,
0x82368b88,632,0x868,0x1f0003,Event,userenv: User Group Policy has been applied
0x82054eb8,632,0x86c,0x1f0003,Event,userenv: user policy force refresh event
0x82368b88,632,0x870,0x100000,Event,userenv: User Group Policy has been applied
0xe256d978,632,0x874,0x1f0001,Port,
0xe10ef628,632,0x878,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x82313400,632,0x87c,0x1f0003,Event,
0xe2558cf8,632,0x884,0xf003f,Key,MACHINE\SOFTWARE\CLASSES
0x821acad8,632,0x888,0x1f0001,Mutant,
0x82347418,632,0x88c,0x1f0003,Event,mixercallback
0x82480ac0,632,0x890,0x100000,Event,WlballoonLogoffNotificationEventName
0x824aec70,632,0x894,0x1f0003,Event,
0x821c7898,632,0x898,0x1f0003,Event,000000000000f40b_WlballoonKerberosNotificationEventName
0x82339da0,632,0x89c,0x1f03ff,Thread,TID 2032 PID 632
0x821c93c0,632,0x8a0,0x1f0003,Event,winlogon:  machine GPO Event 22531
0xe10d1b38,632,0x8a4,0x1f0001,Port,
0x82032b88,632,0x8ac,0x1f0003,Event,userenv: machine policy refresh event
0x823ae200,632,0x8b0,0x1f0003,Event,
0x821e5658,632,0x8bc,0x1f0003,Event,
0x821c4df8,632,0x8c0,0x1f0003,Event,
0x824f5c18,632,0x8c4,0x1f0003,Event,
0x82434d98,632,0x8c8,0x1f0001,Mutant,MidiMapper_Configure
0x824f5820,632,0x8cc,0x1f0003,Event,
0x824dfda0,632,0x8d4,0x1f03ff,Thread,TID 1480 PID 632
0xe24234e0,632,0x8d8,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82379130,632,0x8dc,0x1f0003,Event,
0x8231f850,632,0x8e4,0x1f0003,Event,
0xe177a5b0,632,0x8e8,0xc,Token,
0x8233cda0,632,0x8ec,0x1f03ff,Thread,TID 2036 PID 632
0xe115f438,632,0x8f4,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x823ae268,632,0x8fc,0x1f0003,Event,
0xe12ee5a0,632,0x900,0xf003f,Key,MACHINE\SOFTWARE\CLASSES\CLSID
0x8205b150,632,0x904,0x1f0003,Event,
0xe2685d38,632,0x908,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0xe1579eb8,632,0x90c,0x1f0001,Port,OLEA591EBCC270A4F60B191BDDBCF89
0x824efbd0,632,0x910,0x1f0003,Event,
0x821e0660,632,0x914,0x1f03ff,Thread,TID 528 PID 632
0xe2328b60,632,0x91c,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x821bc788,632,0x924,0x1f0003,Event,
0xe1c39e48,632,0x928,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x8247bf88,632,0x930,0x1f0003,Event,
0xe10096c0,676,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe18f7718,676,0x8,0x3,Directory,KnownDlls
0x82533aa8,676,0xc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x82378788,676,0x10,0x100003,Semaphore,
0xe1649d50,676,0x14,0xf000f,Directory,Windows
0xe19582c8,676,0x18,0x21f0001,Port,
0x82078ad8,676,0x1c,0x100003,Semaphore,
0x82440e08,676,0x20,0x1f0001,Mutant,SHIMLIB_LOG_MUTEX
0xe175d8c8,676,0x24,0x2000f,Directory,BaseNamedObjects
0xe1958aa8,676,0x28,0x20f003f,Key,MACHINE
0x82215430,676,0x2c,0xf037f,WindowStation,Service-0x0-3e7$
0x821b5b50,676,0x34,0xf01ff,Desktop,Default
0x82215430,676,0x38,0xf037f,WindowStation,Service-0x0-3e7$
0x8248f288,676,0x3c,0x1f0003,Event,userenv:  User Profile setup event
0xe1901cd0,676,0x40,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
0xe16996d0,676,0x44,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
0xe19caeb0,676,0x48,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS
0xe162b140,676,0x4c,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\ENUM
0xe1904140,676,0x50,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES
0xe195fe40,676,0x54,0xf003f,Key,MACHINE\SOFTWARE\POLICIES
0xe195e3e8,676,0x58,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS
0xe195e380,676,0x5c,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\PERHWIDSTORAGE
0x8208a878,676,0x60,0x1f0003,Event,
0x82535888,676,0x64,0x1f0001,Mutant,
0x8250d7f0,676,0x68,0x1f0003,Event,
0x824fc678,676,0x6c,0x1f0001,Mutant,
0x82522d10,676,0x70,0x1f0003,Event,
0x824b30e8,676,0x74,0x1f0001,Mutant,
0x82522ce0,676,0x78,0x1f0003,Event,
0x8236ea88,676,0x7c,0x1f0001,Mutant,
0x820b0dd8,676,0x80,0x1f0003,Event,
0x823fa128,676,0x84,0x1f0001,Mutant,
0x820b0da8,676,0x88,0x1f0003,Event,
0x82075568,676,0x8c,0x1f0001,Mutant,
0x8220c878,676,0x90,0x1f0003,Event,
0x82089b50,676,0x94,0x1f0001,Mutant,
0x8220c848,676,0x98,0x1f0003,Event,
0x8220a540,676,0x9c,0x1f0001,Mutant,
0x821ffec8,676,0xa0,0x1f0003,Event,
0x82085840,676,0xa4,0x1f0001,Mutant,
0x821ffe98,676,0xa8,0x1f0003,Event,
0x82411300,676,0xac,0x1f0001,Mutant,
0x821bc158,676,0xb0,0x1f0003,Event,
0x821a4148,676,0xb4,0x1f0001,Mutant,
0x821bc128,676,0xb8,0x1f0003,Event,
0x821e0148,676,0xbc,0x1f0001,Mutant,
0x821d0158,676,0xc0,0x1f0003,Event,
0x821ce148,676,0xc4,0x1f0001,Mutant,
0x821d0128,676,0xc8,0x1f0003,Event,
0x821cf148,676,0xcc,0x1f0001,Mutant,
0x824e21f8,676,0xd0,0x1f0003,Event,
0x82049148,676,0xd4,0x1f0001,Mutant,
0x824e21c8,676,0xd8,0x1f0003,Event,
0x82054148,676,0xdc,0x1f0001,Mutant,
0x8204e158,676,0xe0,0x1f0003,Event,
0x8204a148,676,0xe4,0x1f0001,Mutant,
0x8204e128,676,0xe8,0x1f0003,Event,
0x8233e148,676,0xec,0x1f0001,Mutant,
0x82334158,676,0xf0,0x1f0003,Event,
0x821d8148,676,0xf4,0x1f0001,Mutant,
0x82334128,676,0xf8,0x1f0003,Event,
0x821d5148,676,0xfc,0x1f0001,Mutant,
0x821db158,676,0x100,0x1f0003,Event,
0x824ea148,676,0x104,0x1f0001,Mutant,
0x821db128,676,0x108,0x1f0003,Event,
0x8233a148,676,0x10c,0x1f0001,Mutant,
0x824f3158,676,0x110,0x1f0003,Event,
0x82343148,676,0x114,0x1f0001,Mutant,
0x824f3128,676,0x118,0x1f0003,Event,
0x8205a148,676,0x11c,0x1f0001,Mutant,
0x824ef158,676,0x120,0x1f0003,Event,
0x821e4148,676,0x124,0x1f0001,Mutant,
0x824ef128,676,0x128,0x1f0003,Event,
0x8205d148,676,0x12c,0x1f0001,Mutant,
0x82348158,676,0x130,0x1f0003,Event,
0x82033148,676,0x134,0x1f0001,Mutant,
0x82348128,676,0x138,0x1f0003,Event,
0x82031148,676,0x13c,0x1f0001,Mutant,
0x82030158,676,0x140,0x1f0003,Event,
0x8202d148,676,0x144,0x1f0001,Mutant,
0x82030128,676,0x148,0x1f0003,Event,
0x8202c148,676,0x14c,0x1f0001,Mutant,
0x8202b158,676,0x150,0x1f0003,Event,
0x8202a148,676,0x154,0x1f0001,Mutant,
0x8202b128,676,0x158,0x1f0003,Event,
0x82029148,676,0x15c,0x1f0001,Mutant,
0x82025158,676,0x160,0x1f0003,Event,SC_AutoStartComplete
0xe1963c10,676,0x164,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\ORDER
0x821ac158,676,0x168,0x1f0003,Event,
0x821ac128,676,0x16c,0x21f0003,Event,
0x82084020,676,0x170,0x1f0003,Timer,
0x821e8020,676,0x174,0x1f03ff,Thread,TID 700 PID 676
0x824e0140,676,0x178,0x1f0003,IoCompletion,
0x824f7020,676,0x17c,0x1f03ff,Thread,TID 704 PID 676
0x82371e60,676,0x180,0x1f0003,Timer,
0x82347020,676,0x184,0x1f03ff,Thread,TID 708 PID 676
0x82322a90,676,0x188,0x1f0003,Event,SvcctrlStartEvent_A3752DX
0x82486648,676,0x18c,0x100003,Semaphore,
0x82322658,676,0x190,0x1f0001,Mutant,
0x8231cc40,676,0x194,0x100003,Semaphore,
0x8231cc08,676,0x198,0x100003,Semaphore,
0x8202a4e8,676,0x19c,0x100003,Semaphore,
0x8202a4b0,676,0x1a0,0x100003,Semaphore,
0x8232a818,676,0x1a4,0x100003,Semaphore,
0xe1705a00,676,0x1a8,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SERVICEGROUPORDER
0x8230aed8,676,0x1ac,0x1f0003,Event,
0x8230aea8,676,0x1b0,0x1f0003,Event,
0x8247f5f0,676,0x1b4,0x1f0003,Event,
0x824c02c0,676,0x1bc,0x1f0003,Event,
0x8247fa68,676,0x1c0,0x1f0003,IoCompletion,
0x8247f820,676,0x1c4,0x1f0003,IoCompletion,
0x8247fa68,676,0x1c8,0x1f0003,IoCompletion,
0x821c7820,676,0x1cc,0x1f0003,Event,ScNetDrvMsg
0x8247f7f0,676,0x1d0,0x1f0003,Event,
0x82314c08,676,0x1d4,0x1f0003,Event,
0xe1702f08,676,0x1d8,0x1f0001,Port,ntsvcs
0x824a7688,676,0x1e4,0x12019f,File,\Device\NamedPipe\ntsvcs
0x821c7a80,676,0x1e8,0x12019f,File,\Device\NamedPipe\ntsvcs
0x82315820,676,0x1ec,0x1f0003,Event,
0x824f5020,676,0x1f0,0x1f03ff,Thread,TID 828 PID 676
0xe19fa020,676,0x1f4,0x1f0001,Port,
0xe1f4b910,676,0x200,0x1f0001,Port,
0x82032918,676,0x204,0x100003,Event,
0x821a63c8,676,0x208,0x12019f,File,\Device\NamedPipe\scerpc
0x82043d10,676,0x20c,0x100001,File,\Device\KsecDD
0x8201ea80,676,0x210,0x12019f,File,\Device\NamedPipe\scerpc
0x8202a8d8,676,0x214,0x1f0003,Event,
0x820348d8,676,0x218,0x1f0003,Event,
0x8203d0b8,676,0x21c,0x1f0003,Event,
0x82312558,676,0x220,0x1f03ff,Thread,TID 836 PID 676
0x820414b0,676,0x224,0x1f0003,Event,
0xe190aef0,676,0x228,0x1f0001,Port,
0x821c8e98,676,0x22c,0x1f0003,Event,
0x8232d2c0,676,0x230,0x1f0003,Event,
0x821b9e98,676,0x234,0x1f0003,Event,
0x821b9ab0,676,0x238,0x1f0003,Event,
0x821b9ed8,676,0x244,0x1f0003,Event,WBEM_ESS_OPEN_FOR_BUSINESS
0x823f9020,676,0x248,0x1f03ff,Thread,TID 844 PID 676
0xe1c41e40,676,0x24c,0x2,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SERVICECURRENT
0x823d76b8,676,0x250,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe1
0x820298e8,676,0x254,0x120001,Mutant,ShimCacheMutex
0xe169e820,676,0x258,0x2,Section,ShimSharedMemory
0x82314988,676,0x25c,0x1f0fff,Process,vmacthlp.exe(848)
0xe19f3350,676,0x260,0x1f0001,Port,
0x82042d20,676,0x264,0x1f0003,Event,
0x82311ca8,676,0x268,0x1f03ff,Thread,TID 800 PID 676
0x820428f8,676,0x26c,0x1f0003,Event,
0xe19e59b0,676,0x270,0x1f0001,Port,
0xe1965868,676,0x274,0x1f0001,Port,
0x822157f8,676,0x278,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe2
0xe1c34558,676,0x27c,0x2001b,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\EVENTLOG
0x821b4c18,676,0x280,0x1f0fff,Process,svchost.exe(864)
0xe1971318,676,0x284,0x1f0001,Port,
0x824415a0,676,0x288,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe3
0x820b8950,676,0x28c,0x12019f,File,\Device\NamedPipe\net\NtControlPipe3
0x82539d50,676,0x290,0x1f0003,Event,
0x8202d658,676,0x294,0x1f03ff,Thread,TID 876 PID 676
0xe19ff290,676,0x298,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\COMPUTERNAME\ACTIVECOMPUTERNAME
0xe1c68568,676,0x29c,0xf01ff,Token,
0xe1c37500,676,0x2a0,0x1f0001,Port,
0x82538768,676,0x2a4,0x100003,Semaphore,
0x821cecf8,676,0x2a8,0x1f0003,Event,
0x82412c38,676,0x2ac,0x100003,Semaphore,
0x824e64b0,676,0x2b0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\AppEvent.Evt
0xe163bc58,676,0x2b4,0x17,Section,
0x82494900,676,0x2b8,0x100003,Semaphore,
0x824948c8,676,0x2bc,0x100003,Semaphore,
0x824e6418,676,0x2c0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\Internet.evt
0xe1c05e60,676,0x2c4,0x17,Section,
0x82021918,676,0x2c8,0x100003,Semaphore,
0x820218e0,676,0x2cc,0x100003,Semaphore,
0x821d6b68,676,0x2d0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\SecEvent.Evt
0xe1c48328,676,0x2d4,0x17,Section,
0x82021d40,676,0x2d8,0x100003,Semaphore,
0x82021d08,676,0x2dc,0x100003,Semaphore,
0x821d6ad0,676,0x2e0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\SysEvent.Evt
0xe1c4b510,676,0x2e4,0x17,Section,
0x82307ba8,676,0x2e8,0x100003,Semaphore,
0x82307b70,676,0x2ec,0x100003,Semaphore,
0x821cedf8,676,0x2f0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\ThinPrint.evt
0xe1c458a8,676,0x2f4,0x17,Section,
0x82307358,676,0x2f8,0x100003,Semaphore,
0x82307320,676,0x2fc,0x100003,Semaphore,
0x821ced60,676,0x300,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\WindowsPowerShell.evt
0xe19cc5f0,676,0x304,0x17,Section,
0x8201fd40,676,0x308,0x100003,Semaphore,
0x8201fd08,676,0x30c,0x100003,Semaphore,
0x821b3c88,676,0x310,0x1f03ff,Thread,TID 932 PID 676
0x82486760,676,0x314,0x1f0003,Event,
0x82486730,676,0x318,0x1f0003,Event,
0xe16f8dd0,676,0x31c,0x1f0001,Port,ErrorLogPort
0xe10450c0,676,0x320,0x1f0001,Port,
0xe19da6a8,676,0x328,0x1f0001,Port,
0xe19cc638,676,0x32c,0x20f003f,Key,USER
0xe1c75840,676,0x330,0xf003f,Key,USER\S-1-5-20
0x8205bae8,676,0x334,0x100003,Event,
0x82377f00,676,0x338,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe4
0x821b57e8,676,0x33c,0x1f0fff,Process,svchost.exe(948)
0xe1c591a8,676,0x340,0x1f0001,Port,
0x821ec110,676,0x344,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe5
0x824a8c20,676,0x348,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe0
0x8231a558,676,0x34c,0x1f0fff,Process,svchost.exe(1040)
0xe1c6a188,676,0x350,0x1f0001,Port,
0xe1c82870,676,0x358,0x1f0001,Port,
0xe1cafe40,676,0x360,0xf003f,Key,USER\S-1-5-19
0xe1c81da8,676,0x364,0xf01ff,Token,
0xe19db710,676,0x368,0xf003f,Key,USER\S-1-5-20
0xe1985030,676,0x36c,0xf01ff,Token,
0xe1e423b8,676,0x370,0x1f0001,Port,
0x8251fe80,676,0x374,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe6
0x8202a658,676,0x378,0x1f0fff,Process,svchost.exe(1088)
0xe1c701a8,676,0x37c,0x1f0001,Port,
0x821e2fb0,676,0x380,0x1f0003,Event,
0x82059c00,676,0x384,0x1f0003,Event,
0x82059d60,676,0x388,0x1f0003,Event,PnP_No_Pending_Install_Events
0x821e2648,676,0x38c,0x1f0003,Event,
0x82059890,676,0x390,0x1f0001,Mutant,PnP_Init_Mutex
0x82389028,676,0x394,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe7
0x821b83c0,676,0x39c,0x1f0fff,Process,svchost.exe(1140)
0xe1c7cc08,676,0x3a0,0x1f0001,Port,
0x824808a0,676,0x3a8,0x100003,Event,
0x821b1858,676,0x3b4,0x1f0003,Event,
0x82027978,676,0x3b8,0x1f03ff,Thread,TID 1524 PID 676
0x8202a9f0,676,0x3bc,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe8
0x820b2da0,676,0x3c0,0x1f0fff,Process,spoolsv.exe(1608)
0xe1f86690,676,0x3c8,0x1f0001,Port,
0xe2152f68,676,0x3cc,0x1f0001,Port,
0xe20bd500,676,0x3d0,0xf01ff,Token,
0x8205dd40,676,0x3d8,0x1f0003,Event,
0x823dff28,676,0x3dc,0x21f0003,Event,
0xe2176350,676,0x3e0,0x1f0001,Port,
0x8231dda0,676,0x3e4,0x1f03ff,Thread,TID 1104 PID 676
0xe20ff590,676,0x3e8,0x1f0001,Port,
0xe1efdab0,676,0x3f4,0x1f0001,Port,
0x82059b70,676,0x3fc,0x1f0003,Event,
0xe2200030,676,0x404,0xf01ff,Token,
0xe1c2cae0,676,0x408,0xf003f,Key,USER\S-1-5-19
0xe1f19eb8,676,0x40c,0xf003f,Key,USER\S-1-5-19
0x824c4b08,676,0x410,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe9
0x824e8c10,676,0x414,0x1f0fff,Process,svchost.exe(204)
0xe1e9f958,676,0x418,0x1f0001,Port,
0xe2203030,676,0x41c,0xf01ff,Token,
0x821c0338,676,0x420,0x100003,Event,
0x8249fe90,676,0x424,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe10
0x8205a228,676,0x428,0x1f0fff,Process,svchost.exe(216)
0xe1f56138,676,0x42c,0x1f0001,Port,
0x825116d0,676,0x430,0x1f0001,Mutant,
0x821cb510,676,0x434,0x100003,Event,
0xe1f46158,676,0x438,0x1f0001,Port,
0xe1f56570,676,0x444,0x1f0001,Port,
0x824e8810,676,0x448,0x1f0003,Event,
0x821d97e8,676,0x44c,0x1f03ff,Thread,TID 412 PID 676
0x82484b60,676,0x450,0x1f0003,Event,
0x8205ac50,676,0x454,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe12
0xe16b6f68,676,0x458,0x1f0001,Port,
0x821e0238,676,0x45c,0x1f0fff,Process,vmtoolsd.exe(468)
0xe22b4490,676,0x464,0x1f0001,Port,
0xe17972b8,676,0x484,0x1f0001,Port,
0x821eba60,676,0x490,0x1f0003,Event,
0x821e57e8,676,0x494,0x1f03ff,Thread,TID 1076 PID 676
0x82346678,676,0x49c,0x1f0003,Event,
0x82499318,676,0x4a0,0x1f03ff,Thread,TID 1368 PID 676
0x82499800,676,0x4a4,0x12019f,File,\Device\NamedPipe\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER
0x8236ba30,676,0x4a8,0x1f03ff,Thread,TID 1388 PID 676
0x8236bcb0,676,0x4ac,0x1f03ff,Thread,TID 1380 PID 676
0x824f4910,676,0x4b4,0x1f0003,Event,
0xe231fb60,676,0x4b8,0x1f0001,Port,
0x82043eb8,676,0x4bc,0x21f0003,Event,
0x82040650,676,0x4c8,0x1f03ff,Thread,TID 1108 PID 676
0xe109e4d0,676,0x4d8,0x1f0001,Port,
0x82327f40,676,0x4e4,0x1f0001,Mutant,
0x8236d8f0,676,0x4e8,0x1f0003,Event,crypt32LogoffEvent
0x820b7160,676,0x4ec,0x1f0003,Event,
0xe1f00d18,676,0x4f0,0x1f0001,Port,
0x82484b90,676,0x4f4,0x1f0003,Event,
0xe23e19d0,676,0x538,0xf01ff,Token,
0xe23e9630,676,0x544,0xf003f,Key,USER\S-1-5-19
0x8240da90,676,0x54c,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe13
0x823efc10,676,0x550,0x1f0fff,Process,alg.exe(172)
0xe23eb4b8,676,0x554,0x1f0001,Port,
0x8203e608,676,0x560,0x1f0003,Event,
0xe20c5490,676,0x58c,0x1f0001,Port,
0x82509be8,676,0x598,0x1f0003,Event,
