Offset,PID,Handle,Access,Type,Details
0x82047328,640,0x470,0x1f0003,Event,
0x82340ed8,640,0x474,0x1f0003,Event,
0x82340ea8,640,0x478,0x1f0003,Event,
0x82340ab0,640,0x47c,0x1f0003,Event,
0x82340a80,640,0x480,0x1f0003,Event,
0x82340688,640,0x484,0x1f0003,Event,
0x82340658,640,0x488,0x1f0003,Event,
0x8242dd40,640,0x48c,0x1f0003,Event,
0x8242dd10,640,0x490,0x1f0003,Event,
0x8242d918,640,0x494,0x1f0003,Event,
0x8242d8e8,640,0x498,0x1f0003,Event,
0x8242d4f0,640,0x49c,0x1f0003,Event,
0x8242d4c0,640,0x4a0,0x1f0003,Event,
0x821efc48,640,0x4a4,0x1f0003,Event,
0x821efc18,640,0x4a8,0x1f0003,Event,
0x8233dab0,640,0x4ac,0x1f0003,Event,
0x8233da80,640,0x4b0,0x1f0003,Event,
0x8233d688,640,0x4b4,0x1f0003,Event,
0x8233d658,640,0x4b8,0x1f0003,Event,
0x821f1378,640,0x4bc,0x1f0003,Event,
0x821f1348,640,0x4c0,0x1f0003,Event,
0x821f1318,640,0x4c4,0x1f0003,Event,
0x821f12e8,640,0x4c8,0x1f0003,Event,
0x821f12b8,640,0x4cc,0x1f0003,Event,
0x821ef938,640,0x4d0,0x1f0003,Event,
0x821ef908,640,0x4d4,0x1f0003,Event,
0x821ef8d8,640,0x4d8,0x1f0003,Event,
0x821ef8a8,640,0x4dc,0x1f0003,Event,
0x821ef878,640,0x4e0,0x1f0003,Event,
0x821ef848,640,0x4e4,0x1f0003,Event,
0x821ef510,640,0x4e8,0x1f0003,Event,
0x821ef4e0,640,0x4ec,0x1f0003,Event,
0x821ef4b0,640,0x4f0,0x1f0003,Event,
0x821ef480,640,0x4f4,0x1f0003,Event,
0x821ef450,640,0x4f8,0x1f0003,Event,
0x821ef420,640,0x4fc,0x1f0003,Event,
0x82046ff0,640,0x500,0x1f0003,Event,
0x82046fc0,640,0x504,0x1f0003,Event,
0x82046f90,640,0x508,0x1f0003,Event,
0x82046f60,640,0x50c,0x1f0003,Event,
0x82046f30,640,0x510,0x1f0003,Event,
0x82046f00,640,0x514,0x1f0003,Event,
0x82046bc8,640,0x518,0x1f0003,Event,
0x82046b98,640,0x51c,0x1f0003,Event,
0x82046b68,640,0x520,0x1f0003,Event,
0x82046b38,640,0x524,0x1f0003,Event,
0x82046b08,640,0x528,0x1f0003,Event,
0x82046ad8,640,0x52c,0x1f0003,Event,
0x821eebc8,640,0x530,0x1f0003,Event,
0x821eeb98,640,0x534,0x1f0003,Event,
0x821eeb68,640,0x538,0x1f0003,Event,
0x821eeb38,640,0x53c,0x1f0003,Event,
0x821eeb08,640,0x540,0x1f0003,Event,
0x821eead8,640,0x544,0x1f0003,Event,
0x8242cd60,640,0x548,0x1f0003,Event,
0x8242cd30,640,0x54c,0x1f0003,Event,
0x8242cd00,640,0x550,0x1f0003,Event,
0x8242ccd0,640,0x554,0x1f0003,Event,
0x8242cca0,640,0x558,0x1f0003,Event,
0x8242cc70,640,0x55c,0x1f0003,Event,
0x8242c938,640,0x560,0x1f0003,Event,
0x8242c908,640,0x564,0x1f0003,Event,
0x8242c8d8,640,0x568,0x1f0003,Event,
0x8242c8a8,640,0x56c,0x1f0003,Event,
0x8242c878,640,0x570,0x1f0003,Event,
0x8242c848,640,0x574,0x1f0003,Event,
0x82045e58,640,0x578,0x1f0003,Event,
0x82045e28,640,0x57c,0x1f0003,Event,
0x82045df8,640,0x580,0x1f0003,Event,
0x82045dc8,640,0x584,0x1f0003,Event,
0x82045d98,640,0x588,0x1f0003,Event,
0x82045d68,640,0x58c,0x1f0003,Event,
0x821ede58,640,0x590,0x1f0003,Event,
0x821ede28,640,0x594,0x1f0003,Event,
0x821eddf8,640,0x598,0x1f0003,Event,
0x821eddc8,640,0x59c,0x1f0003,Event,
0x821edd98,640,0x5a0,0x1f0003,Event,
0x821edd68,640,0x5a4,0x1f0003,Event,
0x8242bff0,640,0x5a8,0x1f0003,Event,
0x8242bfc0,640,0x5ac,0x1f0003,Event,
0x8242bf90,640,0x5b0,0x1f0003,Event,
0x8242bf60,640,0x5b4,0x1f0003,Event,
0x8242bf30,640,0x5b8,0x1f0003,Event,
0x8242bf00,640,0x5bc,0x1f0003,Event,
0x8242bbc8,640,0x5c0,0x1f0003,Event,
0x8242bb98,640,0x5c4,0x1f0003,Event,
0x8242bb68,640,0x5c8,0x1f0003,Event,
0x8242bb38,640,0x5cc,0x1f0003,Event,
0x8242bb08,640,0x5d0,0x1f0003,Event,
0x8242bad8,640,0x5d4,0x1f0003,Event,
0x8233ed60,640,0x5d8,0x1f0003,Event,
0x821f1020,640,0x5dc,0x1f03ff,Thread,TID 864 PID 640
0x8233ecd0,640,0x5e0,0x12019f,File,\Device\NamedPipe\SfcApi
0x8233e8d8,640,0x5e4,0x12019f,File,\Device\NamedPipe\SfcApi
0x82342020,640,0x5e8,0x1f03ff,Thread,TID 868 PID 640
0x821eb020,640,0x5ec,0x1f03ff,Thread,TID 872 PID 640
0x823587b0,640,0x5f0,0x1f0003,Event,ThemesStartEvent
0x8206c2b0,640,0x5f8,0x100003,Event,
0xe1988600,640,0x5fc,0x20f003f,Key,USER
0x82053578,640,0x600,0x1f0003,Event,userenv: machine policy refresh event
0x82517d70,640,0x604,0x1f0003,Event,userenv: user policy refresh event
0x82210da0,640,0x608,0x1f03ff,Thread,TID 2008 PID 640
0x822909e0,640,0x60c,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0xe19e8f18,640,0x610,0x1f0001,Port,
0x8236da28,640,0x614,0x1f0003,Event,
0xe1eba030,640,0x618,0xf01ff,Token,
0xe19f4c08,640,0x620,0x1f0001,Port,
0x8249a0c0,640,0x624,0x1f0003,Event,winlogon:  machine GPO Event 38000
0x8236e788,640,0x628,0x1f0003,Semaphore,shell.{7CB834F0-527B-11D2-9D1F-0000F805CA57}
0x82098da0,640,0x62c,0x1f03ff,Thread,TID 1240 PID 640
0x82432d70,640,0x630,0x1f0003,Event,userenv: machine policy force refresh event
0x82065310,640,0x634,0x1f0003,Event,
0xe1eba030,640,0x63c,0xf01ff,Token,
0x8235e2b8,640,0x640,0x100003,Semaphore,
0xe1926c10,640,0x644,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
0x823b7360,640,0x648,0x1f0003,Event,DINPUTWINMM
0x821f77a0,640,0x64c,0x21f0003,Event,
0xe19d3020,640,0x650,0x1f0001,Port,
0xe1c18670,640,0x654,0x1f0001,Port,
0x82517020,640,0x65c,0x1f03ff,Thread,TID 1740 PID 640
0x82537600,640,0x660,0x100000,Event,userenv: User Group Policy has been applied
0x823c8700,640,0x664,0x1f0001,Mutant,
0x823c8648,640,0x668,0x1f0001,Mutant,WPA_PR_MUTEX
0x82380538,640,0x66c,0x1f0001,Mutant,WPA_RT_MUTEX
0x823804e8,640,0x670,0x1f0001,Mutant,WPA_LT_MUTEX
0x82380498,640,0x674,0x1f0001,Mutant,WPA_HWID_MUTEX
0x82380448,640,0x678,0x1f0001,Mutant,WPA_LICSTORE_MUTEX
0x8233e2b8,640,0x67c,0x1f0003,Event,
0x823c8688,640,0x680,0x100003,Semaphore,
0x8206a0f8,640,0x684,0x100003,Semaphore,
0xe1e13c68,640,0x688,0xc,Token,
0x820d5800,640,0x68c,0x100003,Event,
0x823967a0,640,0x690,0x1f0003,Event,jjCSCSessEvent_UM_KM_0
0x82396760,640,0x694,0x1f0003,Event,WkssvcToAgentStartEvent
0x82396720,640,0x698,0x1f0003,Event,WkssvcToAgentStopEvent
0x823966e0,640,0x69c,0x1f0003,Event,AgentToWkssvcEvent
0x823966a0,640,0x6a0,0x1f0003,Event,AgentExistsEvent
0x820d5770,640,0x6a4,0x1f0003,Event,
0x8221a6e8,640,0x6a8,0x1f03ff,Thread,TID 1128 PID 640
0x8203f3a0,640,0x6b0,0x1f0003,Event,winlogon:  User GPO Event 38000
0x8237ad08,640,0x6b4,0x1f0003,Semaphore,
0xe16341d8,640,0x6b8,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
0x8227b580,640,0x6bc,0x100003,Semaphore,
0x8227b548,640,0x6c0,0x100003,Semaphore,
0x82368120,640,0x6c4,0x12019f,File,\Device\WMIDataDevice
0x8206a0c0,640,0x6c8,0x100003,Semaphore,
0x8227b468,640,0x6cc,0x1f0003,Event,
0x820a21e0,640,0x6d0,0xa84,WmiGuid,
0x8248bfc0,640,0x6dc,0x1f0003,Event,
0x821ed0e8,640,0x6e0,0x100003,Semaphore,
0x82374da0,640,0x6e4,0x1f03ff,Thread,TID 1116 PID 640
0x82356370,640,0x6e8,0x12019f,File,\Device\WMIDataDevice
0x8248bf90,640,0x6ec,0x1f0003,Event,
0x82435020,640,0x6f0,0x1f0fff,Process,winlogon.exe(640)
0x8248bf60,640,0x6f4,0x1f0003,Event,
0x8248bf30,640,0x6f8,0x1f0003,Event,
0x8206a088,640,0x6fc,0x100003,Semaphore,
0x8247ddb8,640,0x700,0x1f0003,Timer,userenv: refresh timer for 640:2016
0xe19955c8,640,0x704,0x2001f,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\WINLOGON\NOTIFY\WGALOGON
0x8244fda0,640,0x708,0x1f03ff,Thread,TID 2012 PID 640
0x82392110,640,0x724,0x100003,Semaphore,
0x82392020,640,0x728,0x100003,Semaphore,
0x823920d8,640,0x72c,0x100003,Semaphore,
0x823920a0,640,0x730,0x100003,Semaphore,
0x82392068,640,0x734,0x100003,Semaphore,
0x82278020,640,0x738,0x100003,Semaphore,
0x820c93a0,640,0x740,0xf01ff,Desktop,Default
0x821ed800,640,0x744,0x12019f,File,\Device\KSENUM#00000001\{9B365890-165F-11D0-A195-0020AFD156E4}
0x821e96e8,640,0x750,0x1f0001,Mutant,
0x8249f728,640,0x754,0x1f0003,Event,
0xe1d84940,640,0x758,0xc,Token,
0x820d4030,640,0x75c,0x1f0003,Event,CscCacheInitCompleteEvent
0xe21a1910,640,0x768,0x1f0001,Port,
0x82070d60,640,0x770,0x1200a0,File,\Device\Ip
0x821f9240,640,0x774,0x1f0001,Mutant,MidiMapper_modLongMessage_RefCnt
0x82104b98,640,0x778,0x100003,Semaphore,
0xe1d68538,640,0x77c,0xc,Token,
0x8242c998,640,0x780,0x1f0003,Event,
0x8209c628,640,0x788,0x100003,Semaphore,
0x8233f658,640,0x78c,0x1f03ff,Thread,TID 1340 PID 640
0x82098c38,640,0x790,0x1f0003,Event,
0x820d40a8,640,0x798,0x1f0003,Event,WlballoonLogoffNotificationEventName
0x8251c5c0,640,0x79c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe1d84468,640,0x7a0,0xf003f,Key,USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM\MUICACHE
0xe1f291d0,640,0x7a4,0xf003f,Key,USER\.DEFAULT\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM
0x824314c0,640,0x7a8,0x1f0003,Event,userenv: Machine Group Policy ForcedRefresh Needs Foreground Processing
0xe1e6d328,640,0x7b0,0x1f0001,Port,
0xe20d5368,640,0x7b4,0xf0007,Section,WDMAUD_Callbacks
0x82451df8,640,0x7b8,0x120116,File,\Device\Tcp
0x8227c328,640,0x7bc,0x1f0003,Event,
0xe1d27fb8,640,0x7c4,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500
0xe1eba030,640,0x7c8,0xf01ff,Token,
0x820db6e8,640,0x7d0,0x1f0001,Mutant,
0x82479bb0,640,0x7d4,0x1f0003,Event,
0x82491850,640,0x7d8,0x12019f,File,\Device\NamedPipe\winlogonrpc
0x82439c68,640,0x7dc,0x12019f,File,\Device\NamedPipe\winlogonrpc
0x8205a2b8,640,0x7e0,0x1f0003,Event,SENS Started Event
0xe164f360,640,0x7e4,0x4,Section,
0x82428e28,640,0x7ec,0x100003,Semaphore,
0x8221a138,640,0x7f0,0x1f0003,Event,
0x82480f40,640,0x7f4,0x1f0001,Mutant,
0x821f9678,640,0x7f8,0x1f0003,Event,hardwaremixercallback
0x82368898,640,0x7fc,0x100003,Semaphore,
0x8242b258,640,0x804,0x1f0003,Event,mixercallback
0xe19bf228,640,0x808,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
0xe1ef6d88,640,0x80c,0x4,Section,mmGlobalPnpInfo
0x82480e48,640,0x810,0x1f0003,Event,
0xe19bd240,640,0x814,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
0xe19b3468,640,0x818,0x1f0001,Port,
0x82480e18,640,0x81c,0x100003,Event,
0x823cb590,640,0x820,0x1f0003,Event,userenv: Machine Group Policy Processing is done
0x8242a020,640,0x824,0x1f0003,Event,
0x82349198,640,0x828,0x1f0001,Mutant,MidiMapper_Configure
0x820d40a8,640,0x82c,0x100000,Event,WlballoonLogoffNotificationEventName
0x820aa9e0,640,0x830,0x100000,Event,userenv: Machine Group Policy has been applied
0x820611c0,640,0x834,0x1f0003,Event,000000000000f35a_WlballoonKerberosNotificationEventName
0xe209e240,640,0x840,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
0x82040ac8,640,0x844,0x100003,Semaphore,
0x822167e0,640,0x848,0x100003,Semaphore,
0x82384730,640,0x850,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x820aa9e0,640,0x854,0x1f0003,Event,userenv: Machine Group Policy has been applied
0x8206c790,640,0x858,0x1200a0,File,\Device\Tcp
0x82464610,640,0x85c,0x1f0003,Event,
0x82070df8,640,0x860,0x100003,File,\Device\Ip
0xe1614de0,640,0x864,0xe,Token,
0x82451d60,640,0x868,0x1200a0,File,\Device\Ip
0x8203f2e8,640,0x86c,0x21f0003,Event,
0x8242aa78,640,0x870,0x1f03ff,Thread,TID 1432 PID 640
0x8238e090,640,0x874,0x1f0003,Event,
0x8225f4b0,640,0x878,0x1f0003,Event,userenv: user policy force refresh event
0x82537600,640,0x87c,0x1f0003,Event,userenv: User Group Policy has been applied
0x82395e00,640,0x880,0x1f0003,Event,userenv: User Group Policy ForcedRefresh Needs Foreground Processing
0x82440920,640,0x884,0x1f0003,Event,userenv: User Group Policy Processing is done
0x8206a950,640,0x888,0x1f03ff,Thread,TID 2016 PID 640
0xe1d15290,640,0x88c,0x1f0001,Port,
0x820c3278,640,0x898,0x1f0003,Event,
0xe205c400,640,0x918,0x1f0001,Port,OLE74C0CDDF36C64624ACF34A23EAC7
0x8226e020,640,0x91c,0x1f0003,Event,
0x822156e0,640,0x920,0x1f03ff,Thread,TID 532 PID 640
0xe10096c0,684,0x4,0xf0003,KeyedEvent,CritSecOutOfMemoryEvent
0xe161ec68,684,0x8,0x3,Directory,KnownDlls
0x823c9918,684,0xc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x820db0c8,684,0x10,0x100003,Semaphore,
0xe18b3568,684,0x14,0xf000f,Directory,Windows
0xe160dee8,684,0x18,0x21f0001,Port,
0x824773c8,684,0x1c,0x100003,Semaphore,
0x820488e8,684,0x20,0x1f0001,Mutant,SHIMLIB_LOG_MUTEX
0xe1649880,684,0x24,0x2000f,Directory,BaseNamedObjects
0xe19388d0,684,0x28,0x20f003f,Key,MACHINE
0x820caa08,684,0x2c,0xf037f,WindowStation,Service-0x0-3e7$
0xe21a5430,684,0x30,0x1f0001,Port,
0x824ac890,684,0x34,0xf01ff,Desktop,Default
0x820caa08,684,0x38,0xf037f,WindowStation,Service-0x0-3e7$
0x820c57c8,684,0x3c,0x1f0003,Event,userenv:  User Profile setup event
0xe193ac68,684,0x40,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE\ALTERNATE SORTS
0xe18df850,684,0x44,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LOCALE
0xe192c8c8,684,0x48,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\LANGUAGE GROUPS
0xe192a900,684,0x4c,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\ENUM
0xe18e0140,684,0x50,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES
0xe196d8c0,684,0x54,0xf003f,Key,MACHINE\SOFTWARE\POLICIES
0xe1623140,684,0x58,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS
0xe1917140,684,0x5c,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\PERHWIDSTORAGE
0x823353d8,684,0x60,0x1f0003,Event,
0x82429ea8,684,0x64,0x1f0001,Mutant,
0x8242ba90,684,0x68,0x1f0003,Event,
0x82339ea8,684,0x6c,0x1f0001,Mutant,
0x82339a90,684,0x70,0x1f0003,Event,
0x821f7a80,684,0x74,0x1f0001,Mutant,
0x821f7668,684,0x78,0x1f0003,Event,
0x8204ed10,684,0x7c,0x1f0001,Mutant,
0x8204e8f8,684,0x80,0x1f0003,Event,
0x8204e4c0,684,0x84,0x1f0001,Mutant,
0x82347c28,684,0x88,0x1f0003,Event,
0x823477f0,684,0x8c,0x1f0001,Mutant,
0x823473d8,684,0x90,0x1f0003,Event,
0x8242eea8,684,0x94,0x1f0001,Mutant,
0x8242ea90,684,0x98,0x1f0003,Event,
0x8242e658,684,0x9c,0x1f0001,Mutant,
0x82432c28,684,0xa0,0x1f0003,Event,
0x821f4a80,684,0xa4,0x1f0001,Mutant,
0x821f4668,684,0xa8,0x1f0003,Event,
0x824327f0,684,0xac,0x1f0001,Mutant,
0x824323d8,684,0xb0,0x1f0003,Event,
0x821f4ea8,684,0xb4,0x1f0001,Mutant,
0x821f0800,684,0xb8,0x1f0003,Event,
0x82480948,684,0xbc,0x1f0001,Mutant,
0x820dd198,684,0xc0,0x1f0003,Event,
0x820b3cd0,684,0xc4,0x1f0001,Mutant,
0x820dd168,684,0xc8,0x1f0003,Event,
0x82397ab0,684,0xcc,0x1f0001,Mutant,
0x82075960,684,0xd0,0x1f0003,Event,
0x82531020,684,0xd4,0x1f0001,Mutant,
0x82075930,684,0xd8,0x1f0003,Event,
0x820ac420,684,0xdc,0x1f0001,Mutant,
0x82213b68,684,0xe0,0x1f0003,Event,
0x8225e2b0,684,0xe4,0x1f0001,Mutant,
0x82213b38,684,0xe8,0x1f0003,Event,
0x8245f488,684,0xec,0x1f0001,Mutant,
0x823c40d8,684,0xf0,0x1f0003,Event,
0x82297238,684,0xf4,0x1f0001,Mutant,
0x823c40a8,684,0xf8,0x1f0003,Event,
0x8206d928,684,0xfc,0x1f0001,Mutant,
0x8238c648,684,0x100,0x1f0003,Event,
0x8205eba8,684,0x104,0x1f0001,Mutant,
0x8238c618,684,0x108,0x1f0003,Event,
0x82074168,684,0x10c,0x1f0001,Mutant,
0x82398488,684,0x110,0x1f0003,Event,
0x82361788,684,0x114,0x1f0001,Mutant,
0x82398458,684,0x118,0x1f0003,Event,
0x82449310,684,0x11c,0x1f0001,Mutant,
0x820c7508,684,0x120,0x1f0003,Event,
0x820618f8,684,0x124,0x1f0001,Mutant,
0x820c74d8,684,0x128,0x1f0003,Event,
0x8220c3b0,684,0x12c,0x1f0001,Mutant,
0x82343900,684,0x130,0x1f0003,Event,
0x82343d18,684,0x134,0x1f0001,Mutant,
0x823438d0,684,0x138,0x1f0003,Event,
0x821f1a88,684,0x13c,0x1f0001,Mutant,
0x820c8490,684,0x140,0x1f0003,Event,
0x825aea28,684,0x144,0x1f0001,Mutant,
0x820c8460,684,0x148,0x1f0003,Event,
0x82087a88,684,0x14c,0x1f0001,Mutant,
0x8239c270,684,0x150,0x1f0003,Event,
0x82222380,684,0x154,0x1f0001,Mutant,
0x8239c240,684,0x158,0x1f0003,Event,
0x824a09e0,684,0x15c,0x1f0001,Mutant,
0x822828d8,684,0x160,0x1f0003,Event,SC_AutoStartComplete
0xe19342e8,684,0x164,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\ORDER
0x820e15a0,684,0x168,0x1f0003,Event,
0x820e1570,684,0x16c,0x21f0003,Event,
0x82213b98,684,0x170,0x1f0003,Timer,
0x82430880,684,0x174,0x1f03ff,Thread,TID 708 PID 684
0x8247cd48,684,0x178,0x1f0003,IoCompletion,
0x82438020,684,0x17c,0x1f03ff,Thread,TID 712 PID 684
0x82396110,684,0x180,0x1f0003,Timer,
0x821ef020,684,0x184,0x1f03ff,Thread,TID 716 PID 684
0x824353d8,684,0x188,0x1f0003,Event,SvcctrlStartEvent_A3752DX
0x820a1b90,684,0x18c,0x100003,Semaphore,
0x821f7ea8,684,0x190,0x1f0001,Mutant,
0x82465b28,684,0x194,0x100003,Semaphore,
0x821fcc20,684,0x198,0x100003,Semaphore,
0x8221c5e8,684,0x19c,0x100003,Semaphore,
0x8221c5b0,684,0x1a0,0x100003,Semaphore,
0x821f5c40,684,0x1a4,0x100003,Semaphore,
0xe190fe40,684,0x1a8,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SERVICEGROUPORDER
0x821f53f8,684,0x1ac,0x1f0003,Event,
0x82481bb0,684,0x1b0,0x1f0003,Event,
0x8204b8e8,684,0x1b4,0x1f0003,Event,
0xe21c2498,684,0x1b8,0x1f0001,Port,
0xe20c5f50,684,0x1bc,0xf003f,Key,USER\S-1-5-19
0x82339670,684,0x1c0,0x1f0003,IoCompletion,
0x824264d8,684,0x1c4,0x1f0003,IoCompletion,
0x82339670,684,0x1c8,0x1f0003,IoCompletion,
0x8204b4f0,684,0x1cc,0x1f0003,Event,ScNetDrvMsg
0x82344c48,684,0x1d0,0x1f0003,Event,
0x8204b4b0,684,0x1d4,0x1f0003,Event,
0xe1697f68,684,0x1d8,0x1f0001,Port,ntsvcs
0x82339640,684,0x1dc,0x1f0003,Event,
0x820a0b68,684,0x1e0,0x1f03ff,Thread,TID 828 PID 684
0x823428e8,684,0x1e4,0x12019f,File,\Device\NamedPipe\ntsvcs
0x824287f0,684,0x1e8,0x12019f,File,\Device\NamedPipe\ntsvcs
0x824264a8,684,0x1ec,0x1f0003,Event,
0x820acda0,684,0x1f0,0x1f03ff,Thread,TID 832 PID 684
0xe19761a0,684,0x1f4,0x1f0001,Port,
0x8203fa70,684,0x204,0x100003,Event,
0x82040c18,684,0x208,0x12019f,File,\Device\NamedPipe\scerpc
0x820407f0,684,0x20c,0x100001,File,\Device\KsecDD
0x824307f0,684,0x210,0x12019f,File,\Device\NamedPipe\scerpc
0x823384f0,684,0x214,0x1f0003,Event,
0x823384c0,684,0x218,0x1f0003,Event,
0x82338d40,684,0x21c,0x1f0003,Event,
0x820ffd60,684,0x220,0x1f03ff,Thread,TID 840 PID 684
0x821f64b0,684,0x224,0x1f0003,Event,
0xe1922020,684,0x228,0x1f0001,Port,
0x821f3c08,684,0x22c,0x1f0003,Event,
0x8228f948,684,0x230,0x1f03ff,Thread,TID 824 PID 684
0x8204ae98,684,0x234,0x1f0003,Event,
0xe1936c30,684,0x238,0x1f0001,Port,
0xe197f6c8,684,0x23c,0x1f0001,Port,
0x821e7648,684,0x240,0x1f0003,Event,
0x8203ed00,684,0x244,0x1f0003,Event,
0x82337c08,684,0x248,0x1f0003,Event,
0x8243a8f8,684,0x24c,0x1f0003,Event,
0x8234da90,684,0x258,0x1f0003,Event,WBEM_ESS_OPEN_FOR_BUSINESS
0x8239d020,684,0x25c,0x1f03ff,Thread,TID 848 PID 684
0xe19d9220,684,0x260,0x2,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\SERVICECURRENT
0x8209b858,684,0x264,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe1
0x8208a2c0,684,0x268,0x120001,Mutant,ShimCacheMutex
0xe1927c88,684,0x26c,0x2,Section,ShimSharedMemory
0x820d9020,684,0x270,0x1f0fff,Process,vmacthlp.exe(852)
0xe1930020,684,0x274,0x1f0001,Port,
0x82383e70,684,0x278,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe2
0xe19e8568,684,0x27c,0x2001b,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\EVENTLOG
0x8203dda0,684,0x280,0x1f0fff,Process,svchost.exe(880)
0xe192fdf0,684,0x284,0x1f0001,Port,
0x82466928,684,0x288,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe3
0x821f08d8,684,0x28c,0x12019f,File,\Device\NamedPipe\net\NtControlPipe3
0x82376910,684,0x290,0x1f0003,Event,
0x821e6a80,684,0x294,0x1f03ff,Thread,TID 892 PID 684
0xe19e3558,684,0x298,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\COMPUTERNAME\ACTIVECOMPUTERNAME
0xe1c0a970,684,0x29c,0xf01ff,Token,
0x82466f70,684,0x2a4,0x100003,Semaphore,
0x821e6f28,684,0x2a8,0x1f0003,Event,
0x82286f40,684,0x2ac,0x100003,Semaphore,
0x82425320,684,0x2b0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\AppEvent.Evt
0xe1928158,684,0x2b4,0x17,Section,
0x824661d0,684,0x2b8,0x100003,Semaphore,
0x823a2fe8,684,0x2bc,0x100003,Semaphore,
0x823a2f58,684,0x2c0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\Internet.evt
0xe1935748,684,0x2c4,0x17,Section,
0x8253b648,684,0x2c8,0x100003,Semaphore,
0x8253b610,684,0x2cc,0x100003,Semaphore,
0x8253b580,684,0x2d0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\SecEvent.Evt
0xe196dbd0,684,0x2d4,0x17,Section,
0x821054e0,684,0x2d8,0x100003,Semaphore,
0x821054a8,684,0x2dc,0x100003,Semaphore,
0x82482240,684,0x2e0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\SysEvent.Evt
0xe1985bd0,684,0x2e4,0x17,Section,
0x82105440,684,0x2e8,0x100003,Semaphore,
0x82482200,684,0x2ec,0x100003,Semaphore,
0x823b44f8,684,0x2f0,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\ThinPrint.evt
0xe19853e8,684,0x2f4,0x17,Section,
0x823b44b8,684,0x2f8,0x100003,Semaphore,
0x823b4480,684,0x2fc,0x100003,Semaphore,
0x821e6f90,684,0x300,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\config\WindowsPowerShell.evt
0xe1988678,684,0x304,0x17,Section,
0x821e6ef0,684,0x308,0x100003,Semaphore,
0x8203efe8,684,0x30c,0x100003,Semaphore,
0x821e7810,684,0x310,0x1f03ff,Thread,TID 936 PID 684
0xe15eabb8,684,0x314,0x1f0001,Port,ErrorLogPort
0x8203ef78,684,0x318,0x1f0003,Event,
0x8203ef48,684,0x31c,0x1f0003,Event,
0x820fdb60,684,0x320,0x100003,Event,
0xe19c9080,684,0x328,0x1f0001,Port,
0xe1c2a1f8,684,0x32c,0x1f0001,Port,
0xe1c0ce40,684,0x330,0x20f003f,Key,USER
0xe1935798,684,0x334,0xf003f,Key,USER\S-1-5-20
0x82432470,684,0x338,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe5
0x8209ff90,684,0x33c,0x1a019f,File,\Device\NamedPipe\net\NtControlPipe4
0x82335580,684,0x340,0x1f0fff,Process,svchost.exe(948)
0xe1c294f8,684,0x344,0x1f0001,Port,
0x8251ada0,684,0x350,0x1f0fff,Process,svchost.exe(1080)
